WaferDiameter:300
(43.8,82.1)
(44.4,82.7)
(45.0,83.2)
(38.8,79.8)
(39.4,80.4)
(40.0,80.9)
(41.3,79.8)
(41.9,80.4)
(42.5,80.9)
(43.8,79.8)
(44.4,80.4)
(45.0,80.9)
(46.3,82.1)
(46.9,82.7)
(47.5,83.2)
(48.8,82.1)
(49.4,82.7)
(50.0,83.2)
(51.3,82.1)
(51.9,82.7)
(52.5,83.2)
(46.3,79.8)
(46.9,80.4)
(47.5,80.9)
(48.8,79.8)
(49.4,80.4)
(50.0,80.9)
(51.3,79.8)
(51.9,80.4)
(52.5,80.9)
(53.8,82.1)
(54.4,82.7)
(55.0,83.2)
(56.3,82.1)
(56.9,82.7)
(57.5,83.2)
(58.8,82.1)
(59.4,82.7)
(60.0,83.2)
(53.8,79.8)
(54.4,80.4)
(55.0,80.9)
(56.3,79.8)
(56.9,80.4)
(57.5,80.9)
(58.8,79.8)
(59.4,80.4)
(60.0,80.9)
(61.3,82.1)
(61.9,82.7)
(62.5,83.2)
(63.8,82.1)
(64.4,82.7)
(65.0,83.2)
(66.3,82.1)
(66.9,82.7)
(67.5,83.2)
(61.3,79.8)
(61.9,80.4)
(62.5,80.9)
(63.8,79.8)
(64.4,80.4)
(65.0,80.9)
(66.3,79.8)
(66.9,80.4)
(67.5,80.9)
(68.8,82.1)
(69.4,82.7)
(70.0,83.2)
(71.3,82.1)
(71.9,82.7)
(72.5,83.2)
(73.8,82.1)
(74.4,82.7)
(75.0,83.2)
(68.8,79.8)
(69.4,80.4)
(70.0,80.9)
(71.3,79.8)
(71.9,80.4)
(72.5,80.9)
(73.8,79.8)
(74.4,80.4)
(75.0,80.9)
(76.3,82.1)
(76.9,82.7)
(77.5,83.2)
(78.8,82.1)
(79.4,82.7)
(80.0,83.2)
(81.3,82.1)
(81.9,82.7)
(82.5,83.2)
(76.3,79.8)
(76.9,80.4)
(77.5,80.9)
(78.8,79.8)
(79.4,80.4)
(80.0,80.9)
(81.3,79.8)
(81.9,80.4)
(82.5,80.9)
(83.8,82.1)
(84.4,82.7)
(85.0,83.2)
(86.3,82.1)
(86.9,82.7)
(87.5,83.2)
(88.8,82.1)
(89.4,82.7)
(90.0,83.2)
(83.8,79.8)
(84.4,80.4)
(85.0,80.9)
(86.3,79.8)
(86.9,80.4)
(87.5,80.9)
(88.8,79.8)
(89.4,80.4)
(90.0,80.9)
(91.3,82.1)
(91.9,82.7)
(92.5,83.2)
(93.8,82.1)
(94.4,82.7)
(95.0,83.2)
(96.3,82.1)
(96.9,82.7)
(97.5,83.2)
(91.3,79.8)
(91.9,80.4)
(92.5,80.9)
(93.8,79.8)
(94.4,80.4)
(95.0,80.9)
(96.3,79.8)
(96.9,80.4)
(97.5,80.9)
(98.8,82.1)
(99.4,82.7)
(100.0,83.2)
(101.3,82.1)
(101.9,82.7)
(102.5,83.2)
(103.8,82.1)
(104.4,82.7)
(105.0,83.2)
(98.8,79.8)
(99.4,80.4)
(100.0,80.9)
(101.3,79.8)
(101.9,80.4)
(102.5,80.9)
(103.8,79.8)
(104.4,80.4)
(105.0,80.9)
(106.3,82.1)
(106.9,82.7)
(107.5,83.2)
(108.8,82.1)
(109.4,82.7)
(110.0,83.2)
(111.3,82.1)
(111.9,82.7)
(112.5,83.2)
(106.3,79.8)
(106.9,80.4)
(107.5,80.9)
(108.8,79.8)
(109.4,80.4)
(110.0,80.9)
(111.3,79.8)
(111.9,80.4)
(112.5,80.9)
(113.8,82.1)
(114.4,82.7)
(115.0,83.2)
(116.3,82.1)
(116.9,82.7)
(117.5,83.2)
(118.8,82.1)
(119.4,82.7)
(120.0,83.2)
(113.8,79.8)
(114.4,80.4)
(115.0,80.9)
(116.3,79.8)
(116.9,80.4)
(117.5,80.9)
(118.8,79.8)
(119.4,80.4)
(120.0,80.9)
(121.3,82.1)
(121.9,82.7)
(122.5,83.2)
(123.8,82.1)
(124.4,82.7)
(125.0,83.2)
(121.3,79.8)
(121.9,80.4)
(122.5,80.9)
(123.8,79.8)
(124.4,80.4)
(125.0,80.9)
(126.3,79.8)
(126.9,80.4)
(127.5,80.9)
(-128.7,77.5)
(-128.1,78.1)
(-127.5,78.6)
(-131.2,75.2)
(-130.6,75.8)
(-130.0,76.3)
(-128.7,75.2)
(-128.1,75.8)
(-127.5,76.3)
(-126.2,77.5)
(-125.6,78.1)
(-125.0,78.6)
(-123.7,77.5)
(-123.1,78.1)
(-122.5,78.6)
(-121.2,77.5)
(-120.6,78.1)
(-120.0,78.6)
(-126.2,75.2)
(-125.6,75.8)
(-125.0,76.3)
(-123.7,75.2)
(-123.1,75.8)
(-122.5,76.3)
(-121.2,75.2)
(-120.6,75.8)
(-120.0,76.3)
(-118.7,77.5)
(-118.1,78.1)
(-117.5,78.6)
(-116.2,77.5)
(-115.6,78.1)
(-115.0,78.6)
(-113.7,77.5)
(-113.1,78.1)
(-112.5,78.6)
(-118.7,75.2)
(-118.1,75.8)
(-117.5,76.3)
(-116.2,75.2)
(-115.6,75.8)
(-115.0,76.3)
(-113.7,75.2)
(-113.1,75.8)
(-112.5,76.3)
(-111.2,77.5)
(-110.6,78.1)
(-110.0,78.6)
(-108.7,77.5)
(-108.1,78.1)
(-107.5,78.6)
(-106.2,77.5)
(-105.6,78.1)
(-105.0,78.6)
(-111.2,75.2)
(-110.6,75.8)
(-110.0,76.3)
(-108.7,75.2)
(-108.1,75.8)
(-107.5,76.3)
(-106.2,75.2)
(-105.6,75.8)
(-105.0,76.3)
(-103.7,77.5)
(-103.1,78.1)
(-102.5,78.6)
(-101.2,77.5)
(-100.6,78.1)
(-100.0,78.6)
(-98.7,77.5)
(-98.1,78.1)
(-97.5,78.6)
(-103.7,75.2)
(-103.1,75.8)
(-102.5,76.3)
(-101.2,75.2)
(-100.6,75.8)
(-100.0,76.3)
(-98.7,75.2)
(-98.1,75.8)
(-97.5,76.3)
(-96.2,77.5)
(-95.6,78.1)
(-95.0,78.6)
(-93.7,77.5)
(-93.1,78.1)
(-92.5,78.6)
(-91.2,77.5)
(-90.6,78.1)
(-90.0,78.6)
(-96.2,75.2)
(-95.6,75.8)
(-95.0,76.3)
(-93.7,75.2)
(-93.1,75.8)
(-92.5,76.3)
(-91.2,75.2)
(-90.6,75.8)
(-90.0,76.3)
(-88.7,77.5)
(-88.1,78.1)
(-87.5,78.6)
(-86.2,77.5)
(-85.6,78.1)
(-85.0,78.6)
(-83.7,77.5)
(-83.1,78.1)
(-82.5,78.6)
(-88.7,75.2)
(-88.1,75.8)
(-87.5,76.3)
(-86.2,75.2)
(-85.6,75.8)
(-85.0,76.3)
(-83.7,75.2)
(-83.1,75.8)
(-82.5,76.3)
(-81.2,77.5)
(-80.6,78.1)
(-80.0,78.6)
(-78.7,77.5)
(-78.1,78.1)
(-77.5,78.6)
(-76.2,77.5)
(-75.6,78.1)
(-75.0,78.6)
(-81.2,75.2)
(-80.6,75.8)
(-80.0,76.3)
(-78.7,75.2)
(-78.1,75.8)
(-77.5,76.3)
(-76.2,75.2)
(-75.6,75.8)
(-75.0,76.3)
(-73.7,77.5)
(-73.1,78.1)
(-72.5,78.6)
(-71.2,77.5)
(-70.6,78.1)
(-70.0,78.6)
(-68.7,77.5)
(-68.1,78.1)
(-67.5,78.6)
(-73.7,75.2)
(-73.1,75.8)
(-72.5,76.3)
(-71.2,75.2)
(-70.6,75.8)
(-70.0,76.3)
(-68.7,75.2)
(-68.1,75.8)
(-67.5,76.3)
(-66.2,77.5)
(-65.6,78.1)
(-65.0,78.6)
(-63.7,77.5)
(-63.1,78.1)
(-62.5,78.6)
(-61.2,77.5)
(-60.6,78.1)
(-60.0,78.6)
(-66.2,75.2)
(-65.6,75.8)
(-65.0,76.3)
(-63.7,75.2)
(-63.1,75.8)
(-62.5,76.3)
(-61.2,75.2)
(-60.6,75.8)
(-60.0,76.3)
(-58.7,77.5)
(-58.1,78.1)
(-57.5,78.6)
(-56.2,77.5)
(-55.6,78.1)
(-55.0,78.6)
(-53.7,77.5)
(-53.1,78.1)
(-52.5,78.6)
(-58.7,75.2)
(-58.1,75.8)
(-57.5,76.3)
(-56.2,75.2)
(-55.6,75.8)
(-55.0,76.3)
(-53.7,75.2)
(-53.1,75.8)
(-52.5,76.3)
(-51.2,77.5)
(-50.6,78.1)
(-50.0,78.6)
(-48.7,77.5)
(-48.1,78.1)
(-47.5,78.6)
(-46.2,77.5)
(-45.6,78.1)
(-45.0,78.6)
(-51.2,75.2)
(-50.6,75.8)
(-50.0,76.3)
(-48.7,75.2)
(-48.1,75.8)
(-47.5,76.3)
(-46.2,75.2)
(-45.6,75.8)
(-45.0,76.3)
(-43.7,77.5)
(-43.1,78.1)
(-42.5,78.6)
(-41.2,77.5)
(-40.6,78.1)
(-40.0,78.6)
(-38.7,77.5)
(-38.1,78.1)
(-37.5,78.6)
(-43.7,75.2)
(-43.1,75.8)
(-42.5,76.3)
(-41.2,75.2)
(-40.6,75.8)
(-40.0,76.3)
(-38.7,75.2)
(-38.1,75.8)
(-37.5,76.3)
(-36.2,77.5)
(-35.6,78.1)
(-35.0,78.6)
(-33.7,77.5)
(-33.1,78.1)
(-32.5,78.6)
(-31.2,77.5)
(-30.6,78.1)
(-30.0,78.6)
(-36.2,75.2)
(-35.6,75.8)
(-35.0,76.3)
(-33.7,75.2)
(-33.1,75.8)
(-32.5,76.3)
(-31.2,75.2)
(-30.6,75.8)
(-30.0,76.3)
(-28.7,77.5)
(-28.1,78.1)
(-27.5,78.6)
(-26.2,77.5)
(-25.6,78.1)
(-25.0,78.6)
(-23.7,77.5)
(-23.1,78.1)
(-22.5,78.6)
(-28.7,75.2)
(-28.1,75.8)
(-27.5,76.3)
(-26.2,75.2)
(-25.6,75.8)
(-25.0,76.3)
(-23.7,75.2)
(-23.1,75.8)
(-22.5,76.3)
(-21.2,77.5)
(-20.6,78.1)
(-20.0,78.6)
(-18.7,77.5)
(-18.1,78.1)
(-17.5,78.6)
(-16.2,77.5)
(-15.6,78.1)
(-15.0,78.6)
(-21.2,75.2)
(-20.6,75.8)
(-20.0,76.3)
(-18.7,75.2)
(-18.1,75.8)
(-17.5,76.3)
(-16.2,75.2)
(-15.6,75.8)
(-15.0,76.3)
(-13.7,77.5)
(-13.1,78.1)
(-12.5,78.6)
(-11.2,77.5)
(-10.6,78.1)
(-10.0,78.6)
(-8.7,77.5)
(-8.1,78.1)
(-7.5,78.6)
(-13.7,75.2)
(-13.1,75.8)
(-12.5,76.3)
(-11.2,75.2)
(-10.6,75.8)
(-10.0,76.3)
(-8.7,75.2)
(-8.1,75.8)
(-7.5,76.3)
(-6.2,77.5)
(-5.6,78.1)
(-5.0,78.6)
(-3.7,77.5)
(-3.1,78.1)
(-2.5,78.6)
(-1.2,77.5)
(-0.6,78.1)
(0.0,78.6)
(-6.2,75.2)
(-5.6,75.8)
(-5.0,76.3)
(-3.7,75.2)
(-3.1,75.8)
(-2.5,76.3)
(-1.2,75.2)
(-0.6,75.8)
(0.0,76.3)
(1.3,77.5)
(1.9,78.1)
(2.5,78.6)
(3.8,77.5)
(4.4,78.1)
(5.0,78.6)
(6.3,77.5)
(6.9,78.1)
(7.5,78.6)
(1.3,75.2)
(1.9,75.8)
(2.5,76.3)
(3.8,75.2)
(4.4,75.8)
(5.0,76.3)
(6.3,75.2)
(6.9,75.8)
(7.5,76.3)
(8.8,77.5)
(9.4,78.1)
(10.0,78.6)
(11.3,77.5)
(11.9,78.1)
(12.5,78.6)
(13.8,77.5)
(14.4,78.1)
(15.0,78.6)
(8.8,75.2)
(9.4,75.8)
(10.0,76.3)
(11.3,75.2)
(11.9,75.8)
(12.5,76.3)
(13.8,75.2)
(14.4,75.8)
(15.0,76.3)
(16.3,77.5)
(16.9,78.1)
(17.5,78.6)
(18.8,77.5)
(19.4,78.1)
(20.0,78.6)
(21.3,77.5)
(21.9,78.1)
(22.5,78.6)
(16.3,75.2)
(16.9,75.8)
(17.5,76.3)
(18.8,75.2)
(19.4,75.8)
(20.0,76.3)
(21.3,75.2)
(21.9,75.8)
(22.5,76.3)
(23.8,77.5)
(24.4,78.1)
(25.0,78.6)
(26.3,77.5)
(26.9,78.1)
(27.5,78.6)
(28.8,77.5)
(29.4,78.1)
(30.0,78.6)
(23.8,75.2)
(24.4,75.8)
(25.0,76.3)
(26.3,75.2)
(26.9,75.8)
(27.5,76.3)
(28.8,75.2)
(29.4,75.8)
(30.0,76.3)
(31.3,77.5)
(31.9,78.1)
(32.5,78.6)
(33.8,77.5)
(34.4,78.1)
(35.0,78.6)
(36.3,77.5)
(36.9,78.1)
(37.5,78.6)
(31.3,75.2)
(31.9,75.8)
(32.5,76.3)
(33.8,75.2)
(34.4,75.8)
(35.0,76.3)
(36.3,75.2)
(36.9,75.8)
(37.5,76.3)
(38.8,77.5)
(39.4,78.1)
(40.0,78.6)
(41.3,77.5)
(41.9,78.1)
(42.5,78.6)
(43.8,77.5)
(44.4,78.1)
(45.0,78.6)
(38.8,75.2)
(39.4,75.8)
(40.0,76.3)
(41.3,75.2)
(41.9,75.8)
(42.5,76.3)
(43.8,75.2)
(44.4,75.8)
(45.0,76.3)
(46.3,77.5)
(46.9,78.1)
(47.5,78.6)
(48.8,77.5)
(49.4,78.1)
(50.0,78.6)
(51.3,77.5)
(51.9,78.1)
(52.5,78.6)
(46.3,75.2)
(46.9,75.8)
(47.5,76.3)
(48.8,75.2)
(49.4,75.8)
(50.0,76.3)
(51.3,75.2)
(51.9,75.8)
(52.5,76.3)
(53.8,77.5)
(54.4,78.1)
(55.0,78.6)
(56.3,77.5)
(56.9,78.1)
(57.5,78.6)
(58.8,77.5)
(59.4,78.1)
(60.0,78.6)
(53.8,75.2)
(54.4,75.8)
(55.0,76.3)
(56.3,75.2)
(56.9,75.8)
(57.5,76.3)
(58.8,75.2)
(59.4,75.8)
(60.0,76.3)
(61.3,77.5)
(61.9,78.1)
(62.5,78.6)
(63.8,77.5)
(64.4,78.1)
(65.0,78.6)
(66.3,77.5)
(66.9,78.1)
(67.5,78.6)
(61.3,75.2)
(61.9,75.8)
(62.5,76.3)
(63.8,75.2)
(64.4,75.8)
(65.0,76.3)
(66.3,75.2)
(66.9,75.8)
(67.5,76.3)
(68.8,77.5)
(69.4,78.1)
(70.0,78.6)
(71.3,77.5)
(71.9,78.1)
(72.5,78.6)
(73.8,77.5)
(74.4,78.1)
(75.0,78.6)
(68.8,75.2)
(69.4,75.8)
(70.0,76.3)
(71.3,75.2)
(71.9,75.8)
(72.5,76.3)
(73.8,75.2)
(74.4,75.8)
(75.0,76.3)
(76.3,77.5)
(76.9,78.1)
(77.5,78.6)
(78.8,77.5)
(79.4,78.1)
(80.0,78.6)
(81.3,77.5)
(81.9,78.1)
(82.5,78.6)
(76.3,75.2)
(76.9,75.8)
(77.5,76.3)
(78.8,75.2)
(79.4,75.8)
(80.0,76.3)
(81.3,75.2)
(81.9,75.8)
(82.5,76.3)
(83.8,77.5)
(84.4,78.1)
(85.0,78.6)
(86.3,77.5)
(86.9,78.1)
(87.5,78.6)
(88.8,77.5)
(89.4,78.1)
(90.0,78.6)
(83.8,75.2)
(84.4,75.8)
(85.0,76.3)
(86.3,75.2)
(86.9,75.8)
(87.5,76.3)
(88.8,75.2)
(89.4,75.8)
(90.0,76.3)
(91.3,77.5)
(91.9,78.1)
(92.5,78.6)
(93.8,77.5)
(94.4,78.1)
(95.0,78.6)
(96.3,77.5)
(96.9,78.1)
(97.5,78.6)
(91.3,75.2)
(91.9,75.8)
(92.5,76.3)
(93.8,75.2)
(94.4,75.8)
(95.0,76.3)
(96.3,75.2)
(96.9,75.8)
(97.5,76.3)
(98.8,77.5)
(99.4,78.1)
(100.0,78.6)
(101.3,77.5)
(101.9,78.1)
(102.5,78.6)
(103.8,77.5)
(104.4,78.1)
(105.0,78.6)
(98.8,75.2)
(99.4,75.8)
(100.0,76.3)
(101.3,75.2)
(101.9,75.8)
(102.5,76.3)
(103.8,75.2)
(104.4,75.8)
(105.0,76.3)
(106.3,77.5)
(106.9,78.1)
(107.5,78.6)
(108.8,77.5)
(109.4,78.1)
(110.0,78.6)
(111.3,77.5)
(111.9,78.1)
(112.5,78.6)
(106.3,75.2)
(106.9,75.8)
(107.5,76.3)
(108.8,75.2)
(109.4,75.8)
(110.0,76.3)
(111.3,75.2)
(111.9,75.8)
(112.5,76.3)
(113.8,77.5)
(114.4,78.1)
(115.0,78.6)
(116.3,77.5)
(116.9,78.1)
(117.5,78.6)
(118.8,77.5)
(119.4,78.1)
(120.0,78.6)
(113.8,75.2)
(114.4,75.8)
(115.0,76.3)
(116.3,75.2)
(116.9,75.8)
(117.5,76.3)
(118.8,75.2)
(119.4,75.8)
(120.0,76.3)
(121.3,77.5)
(121.9,78.1)
(122.5,78.6)
(123.8,77.5)
(124.4,78.1)
(125.0,78.6)
(126.3,77.5)
(126.9,78.1)
(127.5,78.6)
(121.3,75.2)
(121.9,75.8)
(122.5,76.3)
(123.8,75.2)
(124.4,75.8)
(125.0,76.3)
(126.3,75.2)
(126.9,75.8)
(127.5,76.3)
(128.8,77.5)
(129.4,78.1)
(130.0,78.6)
(128.8,75.2)
(129.4,75.8)
(130.0,76.3)
(-131.2,72.9)
(-130.6,73.5)
(-130.0,74.0)
(-128.7,72.9)
(-128.1,73.5)
(-127.5,74.0)
(-133.7,70.6)
(-133.1,71.2)
(-132.5,71.7)
(-131.2,70.6)
(-130.6,71.2)
(-130.0,71.7)
(-128.7,70.6)
(-128.1,71.2)
(-127.5,71.7)
(-126.2,72.9)
(-125.6,73.5)
(-125.0,74.0)
(-123.7,72.9)
(-123.1,73.5)
(-122.5,74.0)
(-121.2,72.9)
(-120.6,73.5)
(-120.0,74.0)
(-126.2,70.6)
(-125.6,71.2)
(-125.0,71.7)
(-123.7,70.6)
(-123.1,71.2)
(-122.5,71.7)
(-121.2,70.6)
(-120.6,71.2)
(-120.0,71.7)
(-118.7,72.9)
(-118.1,73.5)
(-117.5,74.0)
(-116.2,72.9)
(-115.6,73.5)
(-115.0,74.0)
(-113.7,72.9)
(-113.1,73.5)
(-112.5,74.0)
(-118.7,70.6)
(-118.1,71.2)
(-117.5,71.7)
(-116.2,70.6)
(-115.6,71.2)
(-115.0,71.7)
(-113.7,70.6)
(-113.1,71.2)
(-112.5,71.7)
(-111.2,72.9)
(-110.6,73.5)
(-110.0,74.0)
(-108.7,72.9)
(-108.1,73.5)
(-107.5,74.0)
(-106.2,72.9)
(-105.6,73.5)
(-105.0,74.0)
(-111.2,70.6)
(-110.6,71.2)
(-110.0,71.7)
(-108.7,70.6)
(-108.1,71.2)
(-107.5,71.7)
(-106.2,70.6)
(-105.6,71.2)
(-105.0,71.7)
(-103.7,72.9)
(-103.1,73.5)
(-102.5,74.0)
(-101.2,72.9)
(-100.6,73.5)
(-100.0,74.0)
(-98.7,72.9)
(-98.1,73.5)
(-97.5,74.0)
(-103.7,70.6)
(-103.1,71.2)
(-102.5,71.7)
(-101.2,70.6)
(-100.6,71.2)
(-100.0,71.7)
(-98.7,70.6)
(-98.1,71.2)
(-97.5,71.7)
(-96.2,72.9)
(-95.6,73.5)
(-95.0,74.0)
(-93.7,72.9)
(-93.1,73.5)
(-92.5,74.0)
(-91.2,72.9)
(-90.6,73.5)
(-90.0,74.0)
(-96.2,70.6)
(-95.6,71.2)
(-95.0,71.7)
(-93.7,70.6)
(-93.1,71.2)
(-92.5,71.7)
(-91.2,70.6)
(-90.6,71.2)
(-90.0,71.7)
(-88.7,72.9)
(-88.1,73.5)
(-87.5,74.0)
(-86.2,72.9)
(-85.6,73.5)
(-85.0,74.0)
(-83.7,72.9)
(-83.1,73.5)
(-82.5,74.0)
(-88.7,70.6)
(-88.1,71.2)
(-87.5,71.7)
(-86.2,70.6)
(-85.6,71.2)
(-85.0,71.7)
(-83.7,70.6)
(-83.1,71.2)
(-82.5,71.7)
(-81.2,72.9)
(-80.6,73.5)
(-80.0,74.0)
(-78.7,72.9)
(-78.1,73.5)
(-77.5,74.0)
(-76.2,72.9)
(-75.6,73.5)
(-75.0,74.0)
(-81.2,70.6)
(-80.6,71.2)
(-80.0,71.7)
(-78.7,70.6)
(-78.1,71.2)
(-77.5,71.7)
(-76.2,70.6)
(-75.6,71.2)
(-75.0,71.7)
(-73.7,72.9)
(-73.1,73.5)
(-72.5,74.0)
(-71.2,72.9)
(-70.6,73.5)
(-70.0,74.0)
(-68.7,72.9)
(-68.1,73.5)
(-67.5,74.0)
(-73.7,70.6)
(-73.1,71.2)
(-72.5,71.7)
(-71.2,70.6)
(-70.6,71.2)
(-70.0,71.7)
(-68.7,70.6)
(-68.1,71.2)
(-67.5,71.7)
(-66.2,72.9)
(-65.6,73.5)
(-65.0,74.0)
(-63.7,72.9)
(-63.1,73.5)
(-62.5,74.0)
(-61.2,72.9)
(-60.6,73.5)
(-60.0,74.0)
(-66.2,70.6)
(-65.6,71.2)
(-65.0,71.7)
(-63.7,70.6)
(-63.1,71.2)
(-62.5,71.7)
(-61.2,70.6)
(-60.6,71.2)
(-60.0,71.7)
(-58.7,72.9)
(-58.1,73.5)
(-57.5,74.0)
(-56.2,72.9)
(-55.6,73.5)
(-55.0,74.0)
(-53.7,72.9)
(-53.1,73.5)
(-52.5,74.0)
(-58.7,70.6)
(-58.1,71.2)
(-57.5,71.7)
(-56.2,70.6)
(-55.6,71.2)
(-55.0,71.7)
(-53.7,70.6)
(-53.1,71.2)
(-52.5,71.7)
(-51.2,72.9)
(-50.6,73.5)
(-50.0,74.0)
(-48.7,72.9)
(-48.1,73.5)
(-47.5,74.0)
(-46.2,72.9)
(-45.6,73.5)
(-45.0,74.0)
(-51.2,70.6)
(-50.6,71.2)
(-50.0,71.7)
(-48.7,70.6)
(-48.1,71.2)
(-47.5,71.7)
(-46.2,70.6)
(-45.6,71.2)
(-45.0,71.7)
(-43.7,72.9)
(-43.1,73.5)
(-42.5,74.0)
(-41.2,72.9)
(-40.6,73.5)
(-40.0,74.0)
(-38.7,72.9)
(-38.1,73.5)
(-37.5,74.0)
(-43.7,70.6)
(-43.1,71.2)
(-42.5,71.7)
(-41.2,70.6)
(-40.6,71.2)
(-40.0,71.7)
(-38.7,70.6)
(-38.1,71.2)
(-37.5,71.7)
(-36.2,72.9)
(-35.6,73.5)
(-35.0,74.0)
(-33.7,72.9)
(-33.1,73.5)
(-32.5,74.0)
(-31.2,72.9)
(-30.6,73.5)
(-30.0,74.0)
(-36.2,70.6)
(-35.6,71.2)
(-35.0,71.7)
(-33.7,70.6)
(-33.1,71.2)
(-32.5,71.7)
(-31.2,70.6)
(-30.6,71.2)
(-30.0,71.7)
(-28.7,72.9)
(-28.1,73.5)
(-27.5,74.0)
(-26.2,72.9)
(-25.6,73.5)
(-25.0,74.0)
(-23.7,72.9)
(-23.1,73.5)
(-22.5,74.0)
(-28.7,70.6)
(-28.1,71.2)
(-27.5,71.7)
(-26.2,70.6)
(-25.6,71.2)
(-25.0,71.7)
(-23.7,70.6)
(-23.1,71.2)
(-22.5,71.7)
(-21.2,72.9)
(-20.6,73.5)
(-20.0,74.0)
(-18.7,72.9)
(-18.1,73.5)
(-17.5,74.0)
(-16.2,72.9)
(-15.6,73.5)
(-15.0,74.0)
(-21.2,70.6)
(-20.6,71.2)
(-20.0,71.7)
(-18.7,70.6)
(-18.1,71.2)
(-17.5,71.7)
(-16.2,70.6)
(-15.6,71.2)
(-15.0,71.7)
(-13.7,72.9)
(-13.1,73.5)
(-12.5,74.0)
(-11.2,72.9)
(-10.6,73.5)
(-10.0,74.0)
(-8.7,72.9)
(-8.1,73.5)
(-7.5,74.0)
(-13.7,70.6)
(-13.1,71.2)
(-12.5,71.7)
(-11.2,70.6)
(-10.6,71.2)
(-10.0,71.7)
(-8.7,70.6)
(-8.1,71.2)
(-7.5,71.7)
(-6.2,72.9)
(-5.6,73.5)
(-5.0,74.0)
(-3.7,72.9)
(-3.1,73.5)
(-2.5,74.0)
(-1.2,72.9)
(-0.6,73.5)
(0.0,74.0)
(-6.2,70.6)
(-5.6,71.2)
(-5.0,71.7)
(-3.7,70.6)
(-3.1,71.2)
(-2.5,71.7)
(-1.2,70.6)
(-0.6,71.2)
(0.0,71.7)
(1.3,72.9)
(1.9,73.5)
(2.5,74.0)
(3.8,72.9)
(4.4,73.5)
(5.0,74.0)
(6.3,72.9)
(6.9,73.5)
(7.5,74.0)
(1.3,70.6)
(1.9,71.2)
(2.5,71.7)
(3.8,70.6)
(4.4,71.2)
(5.0,71.7)
(6.3,70.6)
(6.9,71.2)
(7.5,71.7)
(8.8,72.9)
(9.4,73.5)
(10.0,74.0)
(11.3,72.9)
(11.9,73.5)
(12.5,74.0)
(13.8,72.9)
(14.4,73.5)
(15.0,74.0)
(8.8,70.6)
(9.4,71.2)
(10.0,71.7)
(11.3,70.6)
(11.9,71.2)
(12.5,71.7)
(13.8,70.6)
(14.4,71.2)
(15.0,71.7)
(16.3,72.9)
(16.9,73.5)
(17.5,74.0)
(18.8,72.9)
(19.4,73.5)
(20.0,74.0)
(21.3,72.9)
(21.9,73.5)
(22.5,74.0)
(16.3,70.6)
(16.9,71.2)
(17.5,71.7)
(18.8,70.6)
(19.4,71.2)
(20.0,71.7)
(21.3,70.6)
(21.9,71.2)
(22.5,71.7)
(23.8,72.9)
(24.4,73.5)
(25.0,74.0)
(26.3,72.9)
(26.9,73.5)
(27.5,74.0)
(28.8,72.9)
(29.4,73.5)
(30.0,74.0)
(23.8,70.6)
(24.4,71.2)
(25.0,71.7)
(26.3,70.6)
(26.9,71.2)
(27.5,71.7)
(28.8,70.6)
(29.4,71.2)
(30.0,71.7)
(31.3,72.9)
(31.9,73.5)
(32.5,74.0)
(33.8,72.9)
(34.4,73.5)
(35.0,74.0)
(36.3,72.9)
(36.9,73.5)
(37.5,74.0)
(31.3,70.6)
(31.9,71.2)
(32.5,71.7)
(33.8,70.6)
(34.4,71.2)
(35.0,71.7)
(36.3,70.6)
(36.9,71.2)
(37.5,71.7)
(38.8,72.9)
(39.4,73.5)
(40.0,74.0)
(41.3,72.9)
(41.9,73.5)
(42.5,74.0)
(43.8,72.9)
(44.4,73.5)
(45.0,74.0)
(38.8,70.6)
(39.4,71.2)
(40.0,71.7)
(41.3,70.6)
(41.9,71.2)
(42.5,71.7)
(43.8,70.6)
(44.4,71.2)
(45.0,71.7)
(46.3,72.9)
(46.9,73.5)
(47.5,74.0)
(48.8,72.9)
(49.4,73.5)
(50.0,74.0)
(51.3,72.9)
(51.9,73.5)
(52.5,74.0)
(46.3,70.6)
(46.9,71.2)
(47.5,71.7)
(48.8,70.6)
(49.4,71.2)
(50.0,71.7)
(51.3,70.6)
(51.9,71.2)
(52.5,71.7)
(53.8,72.9)
(54.4,73.5)
(55.0,74.0)
(56.3,72.9)
(56.9,73.5)
(57.5,74.0)
(58.8,72.9)
(59.4,73.5)
(60.0,74.0)
(53.8,70.6)
(54.4,71.2)
(55.0,71.7)
(56.3,70.6)
(56.9,71.2)
(57.5,71.7)
(58.8,70.6)
(59.4,71.2)
(60.0,71.7)
(61.3,72.9)
(61.9,73.5)
(62.5,74.0)
(63.8,72.9)
(64.4,73.5)
(65.0,74.0)
(66.3,72.9)
(66.9,73.5)
(67.5,74.0)
(61.3,70.6)
(61.9,71.2)
(62.5,71.7)
(63.8,70.6)
(64.4,71.2)
(65.0,71.7)
(66.3,70.6)
(66.9,71.2)
(67.5,71.7)
(68.8,72.9)
(69.4,73.5)
(70.0,74.0)
(71.3,72.9)
(71.9,73.5)
(72.5,74.0)
(73.8,72.9)
(74.4,73.5)
(75.0,74.0)
(68.8,70.6)
(69.4,71.2)
(70.0,71.7)
(71.3,70.6)
(71.9,71.2)
(72.5,71.7)
(73.8,70.6)
(74.4,71.2)
(75.0,71.7)
